,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.011508666666666674,-21.234433333333346,0.172092480590194,0.0,43.0,0.484,0.169,1.541,2.025
01-02,0.023225517241379303,-44.696434482758605,0.08292122494939513,1.0,43.0,0.975,0.338,1.267,2.242
01-03,0.024358214285714285,-47.004278571428564,0.04856340764759537,2.0,43.0,1.023,0.367,1.201,2.224
01-04,0.015238461538461529,-28.778923076923057,0.1135904922785751,0.0,43.0,0.64,0.245,1.378,2.018
01-05,0.020463076923076917,-39.264943846153834,0.29815903554581213,0.0,43.0,0.86,0.308,1.231,2.091
01-06,0.014150000000000024,-26.743500000000047,0.4101432374855567,0.0,43.0,0.595,0.233,1.259,1.854
01-07,0.009747777777777779,-17.93905555555556,0.5155350369501335,0.0,43.0,0.409,0.171,1.352,1.761
01-08,0.005255714285714285,-9.011528571428569,0.48793753671895557,0.0,43.0,0.22,0.079,1.39,1.61
01-09,0.008490000000000001,-15.565000000000003,0.3741826491069973,0.0,43.0,0.356,0.154,1.237,1.593
01-10,0.01929545454545454,-37.11930909090908,0.13476842433139025,0.0,43.0,0.811,0.391,1.066,1.877
01-11,0.02498206896551724,-48.54913793103448,0.12920748707657004,0.0,43.0,1.05,0.483,0.89,1.94
01-12,0.052727368421052655,-103.43977684210532,0.053723997263216416,1.0,43.0,2.214,0.751,0.908,3.122
01-13,0.0485142857142857,-95.2456714285714,0.059334618438994235,1.0,43.0,2.038,0.709,0.764,2.802
01-14,0.03764757575757576,-73.37924151515152,0.1135904922785751,0.0,43.0,1.582,0.652,1.125,2.707
01-15,0.03113,-60.440310000000004,0.06865529995440767,1.0,43.0,1.307,0.489,1.166,2.473
01-16,0.026885000000000003,-51.96446,0.08684001256551266,1.0,43.0,1.129,0.412,1.241,2.37
01-17,0.025084090909090914,-48.589041818181826,0.06865529995440767,1.0,43.0,1.054,0.388,1.052,2.106
01-18,0.020045833333333336,-38.59176666666667,0.12920748707657004,0.0,43.0,0.842,0.329,1.079,1.921
01-19,0.01929545454545454,-37.13911909090908,0.20096328781426642,0.0,43.0,0.81,0.234,1.047,1.857
01-20,0.008755312499999997,-15.838094999999996,0.6646547813082151,0.0,43.0,0.367,0.121,1.489,1.856
01-21,0.0018311764705882347,-2.0520829411764696,0.6964285776954346,0.0,43.0,0.077,0.032,1.572,1.649
01-22,0.00074911764705882,0.0780747058823601,0.7287442378062505,0.0,43.0,0.031,0.015,1.561,1.592
01-23,0.008372083333333336,-14.904666666666673,0.3859468605971168,0.0,43.0,0.351,0.145,1.664,2.015
01-24,0.012452000000000019,-22.990920000000038,0.12920748707657004,0.0,43.0,0.523,0.177,1.652,2.175
01-25,0.01347619047619045,-25.0279809523809,0.051089163163599904,1.0,43.0,0.566,0.164,1.641,2.207
01-26,0.006905199999999985,-12.168999999999969,0.1135904922785751,0.0,43.0,0.29,0.101,1.496,1.786
01-27,0.007546666666666664,-13.565133333333328,0.12920748707657004,0.0,43.0,0.317,0.123,1.37,1.687
01-28,0.009433333333333356,-17.256396666666713,0.21665846771152952,0.0,43.0,0.396,0.167,1.412,1.808
01-29,0.012577777777777775,-23.627355555555546,0.2689803649247009,0.0,43.0,0.528,0.231,1.264,1.792
01-30,0.01010714285714286,-18.544585714285716,0.158876387923079,0.0,43.0,0.425,0.188,1.457,1.882
01-31,0.013071904761904764,-24.530709523809527,0.158876387923079,0.0,43.0,0.549,0.234,1.339,1.888
02-01,0.010237941176470589,-18.806182352941175,0.2689803649247009,0.0,43.0,0.43,0.194,1.455,1.885
02-02,0.00608878787878788,-10.30977575757576,0.4352190017892559,0.0,43.0,0.256,0.12,1.74,1.996
02-03,-8.32352941176503e-05,2.0625705882353005,0.8965279189482995,-0.0,43.0,-0.004,-0.002,1.898,1.894
02-04,-0.004598749999999999,10.762489999999996,0.8115533673850392,-0.0,43.0,-0.194,-0.071,1.662,1.468
02-05,0.002263999999999977,-2.716799999999954,0.7125218881022106,0.0,43.0,0.095,0.034,1.764,1.859
02-06,0.006883783783783782,-11.928067567567563,0.448081548716583,0.0,43.0,0.289,0.101,1.695,1.984
02-07,0.02493095238095239,-48.05070476190478,0.20870397233082194,0.0,43.0,1.047,0.341,1.288,2.335
02-08,0.030872727272727263,-59.56635454545453,0.27848056798213805,0.0,43.0,1.296,0.437,1.531,2.827
02-09,0.03280703703703703,-63.36705407407406,0.09512571219316368,1.0,43.0,1.378,0.46,1.558,2.936
02-10,0.030186666666666664,-58.25932333333333,0.09512571219316368,1.0,43.0,1.268,0.451,1.48,2.748
02-11,0.0375237037037037,-72.9701874074074,0.14644317557278397,0.0,43.0,1.576,0.549,1.289,2.865
02-12,0.03537499999999999,-68.47750999999997,0.48793753671895557,0.0,43.0,1.485,0.47,1.53,3.015
02-13,0.022640000000000104,-43.33296000000021,0.4352190017892559,0.0,43.0,0.95,0.337,1.472,2.422
02-14,0.019405714285714287,-36.915328571428574,0.46115733267686343,0.0,43.0,0.815,0.227,1.489,2.304
02-15,0.01360225806451613,-24.96598612903226,0.6804707785321866,0.0,43.0,0.571,0.174,1.953,2.524
