,mean,slp,chg,pvalue
01-01,24.603,0.367,15.4,0.015
01-02,22.501,0.281,11.809,0.027
01-03,21.062,0.233,9.783,0.064
01-04,22.132,0.283,11.885,0.004
01-05,23.207,0.283,11.886,0.044
01-06,22.382,0.196,8.211,0.017
01-07,22.136,0.213,8.949,0.018
01-08,20.716,0.202,8.48,0.004
01-09,19.735,0.19,7.98,0.011
01-10,18.014,0.199,8.375,0.002
01-11,19.264,0.207,8.689,0.033
01-12,20.357,0.354,14.858,0.0
01-13,20.888,0.456,19.133,0.0
01-14,20.64,0.529,22.233,0.0
01-15,20.002,0.495,20.79,0.0
01-16,21.708,0.436,18.322,0.0
01-17,20.048,0.366,15.372,0.0
01-18,19.502,0.323,13.573,0.0
01-19,20.438,0.325,13.635,0.0
01-20,21.514,0.298,12.499,0.007
01-21,20.428,0.245,10.304,0.022
01-22,18.84,0.24,10.08,0.005
01-23,19.332,0.185,7.77,0.036
01-24,19.224,0.246,10.347,0.031
01-25,20.242,0.294,12.338,0.032
01-26,19.43,0.258,10.847,0.04
01-27,19.346,0.231,9.715,0.077
01-28,18.26,0.21,8.801,0.079
01-29,17.517,0.194,8.164,0.037
01-30,18.069,0.187,7.864,0.049
01-31,17.226,0.213,8.925,0.022
02-01,17.212,0.213,8.925,0.023
02-02,16.778,0.167,7.031,0.054
02-03,16.684,0.086,3.629,0.422
02-04,15.894,0.089,3.735,0.303
02-05,16.366,0.043,1.795,0.704
02-06,15.295,0.061,2.55,0.308
02-07,14.475,0.06,2.52,0.441
02-08,14.701,0.112,4.704,0.19
02-09,15.348,0.136,5.73,0.162
02-10,14.86,0.15,6.3,0.079
02-11,16.672,0.123,5.157,0.124
02-12,16.772,0.064,2.678,0.588
02-13,16.762,0.065,2.724,0.551
02-14,17.176,-0.007,-0.287,0.957
02-15,16.155,-0.009,-0.392,0.872
02-16,16.37,0.0,0.0,0.988
02-17,16.163,0.036,1.508,0.607
02-18,15.932,0.033,1.4,0.668
02-19,16.6,0.089,3.747,0.429
02-20,16.182,0.103,4.315,0.233
02-21,17.037,0.083,3.506,0.429
02-22,16.87,0.06,2.52,0.603
02-23,16.576,0.041,1.74,0.82
02-24,16.44,-0.011,-0.467,0.914
02-25,16.98,0.0,0.0,0.965
02-26,16.696,0.002,0.096,0.954
02-27,16.208,0.047,1.96,0.74
02-28,16.337,0.136,5.705,0.276
03-01,16.476,0.121,5.087,0.403
03-02,17.864,0.068,2.85,0.546
03-03,18.341,0.012,0.512,0.87
03-04,19.087,0.083,3.5,0.595
03-05,18.84,0.091,3.81,0.618
03-06,21.798,0.037,1.553,0.75
03-07,22.67,0.0,0.0,
03-08,23.232,0.054,2.268,
03-09,23.658,0.137,5.735,0.379
03-10,27.392,0.173,7.28,0.398
03-11,28.685,0.2,8.4,0.34
03-12,27.35,0.11,4.62,0.293
03-13,27.252,0.225,9.45,0.335
03-14,27.597,0.263,11.046,0.308
03-15,30.332,0.384,16.14,0.274
