,mean,slp,chg,pvalue
01-01,17.726,-0.046,-1.923,0.772
01-02,18.088,-0.061,-2.567,0.763
01-03,17.585,0.032,1.35,0.86
01-04,17.966,-0.007,-0.309,0.95
01-05,18.373,0.037,1.554,0.92
01-06,18.184,0.062,2.597,0.578
01-07,20.57,-0.034,-1.428,0.87
01-08,23.241,0.038,1.61,0.95
01-09,20.748,0.159,6.683,0.535
01-10,22.98,0.192,8.073,0.057
01-11,20.843,0.113,4.746,
01-12,19.83,0.218,9.161,0.001
01-13,17.893,0.177,7.438,0.183
01-14,16.989,0.084,3.512,0.428
01-15,16.604,0.036,1.5,0.78
01-16,16.388,0.008,0.315,0.977
01-17,20.711,-0.116,-4.86,0.725
01-18,19.66,-0.18,-7.56,0.505
01-19,22.871,-0.095,-4.001,0.642
01-20,20.943,-0.379,-15.913,0.175
01-21,18.265,-0.188,-7.89,0.365
01-22,21.208,-0.031,-1.307,0.921
01-23,30.612,-0.037,-1.562,0.9
01-24,31.748,-0.149,-6.256,0.627
01-25,27.806,-0.147,-6.195,0.654
01-26,25.924,0.021,0.9,0.708
01-27,25.7,-0.112,-4.693,0.76
01-28,23.761,-0.169,-7.113,0.615
01-29,26.353,-0.163,-6.825,0.687
01-30,29.304,0.005,0.227,1.0
01-31,26.809,-0.33,-13.878,0.339
02-01,25.654,-0.1,-4.218,0.678
02-02,27.226,-0.096,-4.018,0.678
02-03,27.763,-0.289,-12.137,0.303
02-04,24.052,-0.119,-5.01,
02-05,25.702,-0.037,-1.562,0.891
02-06,32.635,-0.53,-22.26,0.089
02-07,28.627,-0.437,-18.366,0.081
02-08,25.08,-0.078,-3.273,0.785
02-09,22.892,-0.307,-12.907,0.267
02-10,24.963,-0.553,-23.22,0.074
02-11,26.322,-0.269,-11.315,0.589
02-12,25.158,-0.447,-18.768,0.097
02-13,25.838,-0.219,-9.192,0.513
02-14,28.831,-0.128,-5.36,0.763
02-15,31.589,-0.212,-8.925,0.606
02-16,31.347,-0.421,-17.69,0.379
02-17,32.348,-0.305,-12.81,0.451
02-18,31.668,-0.407,-17.089,0.253
02-19,24.304,-0.286,-12.024,0.2
02-20,26.594,-0.212,-8.925,0.321
02-21,26.59,-0.248,-10.423,0.158
02-22,25.71,0.0,0.0,1.0
02-23,28.024,0.066,2.765,0.816
02-24,25.36,0.104,4.377,0.87
02-25,26.006,0.186,7.823,0.633
02-26,34.758,0.149,6.262,0.687
02-27,34.511,-0.29,-12.164,0.555
02-28,32.322,-0.169,-7.095,0.715
03-01,31.08,-0.19,-7.98,0.0
03-02,33.675,-0.17,-7.14,0.715
03-03,31.132,-0.339,-14.237,0.428
03-04,30.058,-0.541,-22.718,0.023
03-05,27.192,-0.898,-37.695,0.043
03-06,28.84,-0.576,-24.195,0.195
03-07,31.277,-0.733,-30.786,0.016
03-08,31.48,-0.368,-15.456,0.195
03-09,29.572,-0.283,-11.9,0.372
03-10,29.062,0.181,7.601,0.256
03-11,34.246,0.512,21.52,0.105
03-12,33.238,0.448,18.795,0.072
03-13,30.979,0.221,9.3,0.29
03-14,28.371,0.199,8.34,0.428
03-15,28.044,0.25,10.486,0.297
03-16,28.386,0.284,11.931,0.029
03-17,28.951,0.08,3.38,0.624
03-18,26.64,-0.03,-1.26,0.9
03-19,26.21,-0.14,-5.867,0.521
03-20,27.008,-0.165,-6.931,0.321
03-21,25.852,-0.327,-13.755,0.191
03-22,24.365,-0.392,-16.464,0.046
03-23,24.632,-0.335,-14.071,0.227
03-24,24.21,-0.47,-19.74,0.063
03-25,24.683,-0.621,-26.068,0.0
03-26,23.833,-0.405,-17.002,0.003
03-27,23.322,-0.423,-17.785,0.005
03-28,23.537,-0.359,-15.088,0.183
03-29,21.501,-0.36,-15.102,0.087
03-30,25.021,-0.294,-12.33,0.223
03-31,33.012,-0.607,-25.5,0.092
04-01,31.694,-0.622,-26.133,0.048
04-02,27.858,-0.575,-24.15,0.019
04-03,25.833,-0.541,-22.716,0.018
04-04,24.69,-0.302,-12.68,0.159
04-05,26.937,-0.245,-10.304,0.393
04-06,26.875,-0.27,-11.34,0.386
04-07,25.836,-0.069,-2.919,0.801
04-08,24.752,-0.055,-2.32,0.801
04-09,21.551,-0.175,-7.367,0.306
04-10,18.964,-0.169,-7.08,0.234
04-11,19.999,-0.156,-6.564,0.28
04-12,24.113,-0.329,-13.808,0.213
04-13,29.04,-0.326,-13.699,0.303
04-14,29.324,-0.213,-8.925,0.372
04-15,24.446,-0.161,-6.78,0.551
04-16,23.543,-0.125,-5.25,0.497
04-17,21.605,-0.062,-2.604,0.744
04-18,21.129,-0.078,-3.296,0.624
