,mean,slp,chg,pvalue
01-01,14.6,0.067,2.8,0.2
01-02,14.206,0.071,2.963,0.188
01-03,13.864,0.076,3.19,0.221
01-04,13.505,0.07,2.932,0.239
01-05,13.347,0.065,2.714,0.249
01-06,13.292,0.061,2.574,0.305
01-07,13.162,0.075,3.13,0.196
01-08,12.885,0.09,3.774,0.139
01-09,12.6,0.1,4.2,0.108
01-10,12.25,0.1,4.2,0.073
01-11,12.366,0.11,4.637,0.045
01-12,12.902,0.134,5.649,0.014
01-13,12.782,0.155,6.492,0.006
01-14,12.66,0.174,7.299,0.007
01-15,13.291,0.194,8.137,0.004
01-16,13.853,0.202,8.498,0.006
01-17,13.34,0.194,8.129,0.005
01-18,12.928,0.185,7.78,0.005
01-19,12.772,0.181,7.62,0.003
01-20,13.711,0.174,7.304,0.007
01-21,13.588,0.159,6.66,0.012
01-22,13.376,0.151,6.339,0.022
01-23,13.203,0.135,5.688,0.032
01-24,13.238,0.125,5.269,0.048
01-25,13.074,0.116,4.865,0.069
01-26,13.022,0.115,4.831,0.067
01-27,12.869,0.113,4.725,0.059
01-28,12.554,0.103,4.323,0.077
01-29,12.35,0.1,4.2,0.062
01-30,12.2,0.1,4.2,0.067
01-31,12.4,0.1,4.2,0.053
02-01,12.644,0.096,4.038,0.037
02-02,12.484,0.089,3.746,0.057
02-03,12.352,0.101,4.252,0.055
02-04,12.136,0.091,3.806,0.067
02-05,11.95,0.1,4.2,0.053
02-06,11.939,0.092,3.877,0.054
02-07,11.882,0.088,3.717,0.066
02-08,11.787,0.091,3.834,0.053
02-09,11.636,0.091,3.81,0.046
02-10,11.439,0.093,3.897,0.035
02-11,11.524,0.083,3.472,0.05
02-12,12.094,0.062,2.619,0.11
02-13,11.914,0.076,3.192,0.091
02-14,11.666,0.077,3.242,0.087
02-15,11.464,0.076,3.184,0.108
02-16,11.248,0.065,2.75,0.173
02-17,11.035,0.057,2.39,0.2
02-18,10.967,0.045,1.874,0.284
02-19,11.174,0.049,2.07,0.23
02-20,11.568,0.045,1.909,0.328
02-21,11.453,0.035,1.476,0.499
02-22,11.349,0.033,1.379,0.552
02-23,11.4,0.033,1.375,0.584
02-24,11.385,0.023,0.984,0.675
02-25,11.5,0.033,1.4,0.56
02-26,11.406,0.037,1.572,0.456
02-27,11.364,0.043,1.788,0.401
02-28,11.433,0.056,2.333,0.294
03-01,11.224,0.082,3.461,0.145
03-02,11.116,0.077,3.231,0.152
03-03,11.11,0.073,3.063,0.196
03-04,11.061,0.074,3.103,0.273
03-05,11.064,0.076,3.203,0.235
03-06,11.117,0.078,3.28,0.249
03-07,11.03,0.086,3.625,0.188
03-08,10.881,0.088,3.675,0.142
03-09,11.399,0.099,4.168,0.155
03-10,11.272,0.114,4.801,0.11
03-11,11.54,0.126,5.311,0.081
03-12,12.316,0.144,6.035,0.066
03-13,12.675,0.15,6.3,0.069
03-14,12.185,0.157,6.582,0.059
03-15,12.069,0.146,6.134,0.048
03-16,12.162,0.142,5.944,0.044
03-17,11.786,0.124,5.206,0.098
03-18,11.468,0.112,4.699,0.133
03-19,11.066,0.111,4.65,0.116
03-20,11.266,0.111,4.644,0.155
03-21,11.162,0.108,4.519,0.152
03-22,11.0,0.1,4.2,0.145
03-23,11.286,0.091,3.817,0.2
03-24,11.31,0.073,3.065,0.273
03-25,10.996,0.064,2.695,0.363
03-26,11.025,0.05,2.1,0.545
03-27,11.724,0.016,0.683,0.861
03-28,12.924,-0.017,-0.717,0.889
03-29,13.596,-0.035,-1.491,0.735
03-30,15.257,-0.129,-5.418,0.415
