,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.38488000000000006,-752.58756,0.0030910580710834523,3.0,42.0,16.165,0.719,9.09,25.255
01-02,0.37304545454545457,-729.0658863636364,0.0028827807879865386,3.0,42.0,15.668,0.694,9.191,24.859
01-03,0.37863448275862066,-741.189198275862,0.0026460922431559286,3.0,42.0,15.903,0.72,8.128,24.031
01-04,0.3859090909090908,-755.4942272727271,0.001958832278548206,3.0,42.0,16.208,0.747,8.22,24.428
01-05,0.37304545454545457,-729.7733863636364,0.003781145846483147,3.0,42.0,15.667,0.734,8.484,24.151
01-06,0.37497500000000006,-733.5607625000001,0.004365000850779399,3.0,42.0,15.749,0.75,8.515,24.264
01-07,0.3700769230769231,-724.2623076923077,0.004304040787205032,3.0,42.0,15.543,0.752,8.12,23.663
01-08,0.35374999999999995,-692.4656249999999,0.003534653356275008,3.0,42.0,14.857,0.746,7.606,22.463
01-09,0.34303030303030313,-671.3145909090912,0.0009804756178108942,3.0,42.0,14.408,0.753,7.542,21.95
01-10,0.35911724137931034,-703.763424137931,0.00022427257206336648,3.0,42.0,15.083,0.811,6.93,22.013
01-11,0.35658,-698.26571,0.00018726834311189045,3.0,42.0,14.976,0.82,7.406,22.382
01-12,0.3360624999999998,-657.8069687499997,0.00024940187153932314,3.0,42.0,14.114,0.795,7.261,21.375
01-13,0.31129999999999997,-608.71885,0.0005921591864685993,3.0,42.0,13.074,0.745,7.344,20.418
01-14,0.30776249999999994,-602.4946187499999,0.0006347349179804951,3.0,42.0,12.926,0.747,6.567,19.493
01-15,0.28653750000000006,-560.1967312500001,0.0015106513063625204,3.0,42.0,12.035,0.708,6.861,18.896
01-16,0.2934263157894737,-574.0275184210527,0.0004886903344774041,3.0,42.0,12.324,0.74,6.663,18.987
01-17,0.283,-552.3452499999999,0.0006595777065470099,3.0,42.0,11.886,0.724,7.712,19.598
01-18,0.2851769230769231,-556.4857576923077,0.00042430213573507736,3.0,42.0,11.978,0.74,7.879,19.857
