,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.0,12.0,0.9442569793932651,0.0,41.0,0.0,0.0,12.0,12.0
AB-05AA023,0.0,15.0,0.9252495002551464,0.0,30.0,0.0,0.0,15.0,15.0
AB-05AD003,0.0,8.0,0.2038950522549703,0.0,39.0,0.0,0.0,8.0,8.0
AB-05AD005,-0.035098522167487683,86.0917487684729,0.2756350524582283,-0.0,37.0,-1.474,-0.093,16.632,15.158
AB-05BA002,0.0,18.0,0.3290969503489478,0.0,30.0,0.0,0.0,18.0,18.0
AB-05BB001,0.0,14.0,0.5132577617584007,0.0,40.0,0.0,0.0,14.0,14.0
AB-05BL022,0.0,13.0,0.7246054606779517,0.0,39.0,0.0,0.0,13.0,13.0
AB-05CA009,0.0,16.0,0.8306888676098891,0.0,39.0,0.0,0.0,16.0,16.0
AB-05DA007,0.0,16.0,0.7431259291111034,0.0,39.0,0.0,0.0,16.0,16.0
AB-05DA009,0.0,18.0,0.11001784777986745,0.0,40.0,0.0,0.0,18.0,18.0
AB-05DA010,0.0,17.0,0.9132725234856354,0.0,40.0,0.0,0.0,17.0,17.0
AB-06AD006,-0.030303030303030304,68.5909090909091,0.27066132608068605,-0.0,42.0,-1.273,-0.153,8.621,7.348
AB-07AA001,0.058823529411764705,-98.52941176470588,0.4891767833534981,0.0,39.0,2.471,0.126,17.882,20.353
AB-07AA002,0.0,19.0,0.6917736546614708,0.0,41.0,0.0,0.0,19.0,19.0
AB-07AG003,-0.125,264.5,0.029181100929704273,-2.0,35.0,-5.25,-0.358,17.125,11.875
AB-07BB002,0.0,13.0,0.5799515640594641,0.0,39.0,0.0,0.0,13.0,13.0
AB-07BJ001,-0.05263157894736842,123.1578947368421,0.302513075066543,-0.0,39.0,-2.211,-0.118,19.0,16.789
AB-07CD001,0.0,5.5,0.3213489482600922,0.0,42.0,0.0,0.0,5.5,5.5
AB-07GG001,0.0,13.0,0.90624427066227,0.0,38.0,0.0,0.0,13.0,13.0
AK-15024800,0.02631578947368421,-34.118421052631575,0.5514971715601646,0.0,42.0,1.105,0.059,17.961,19.066
AK-15052500,0.1111111111111111,-199.05555555555554,0.043288339910170004,2.0,40.0,4.667,0.2,20.833,25.5
AK-15072000,-0.02857142857142857,85.14285714285714,0.39177365947984377,-0.0,43.0,-1.2,-0.042,28.6,27.4
AK-15085100,0.07692307692307693,-107.69230769230768,0.4735169369390422,0.0,39.0,3.231,0.07,44.538,47.769
AK-15129500,-0.05,124.2,0.2533752163788878,-0.0,31.0,-2.1,-0.084,25.25,23.15
AK-15239050,0.07142857142857142,-122.32142857142856,0.16769465883596113,0.0,40.0,3.0,0.145,19.036,22.036
AK-15258000,0.0,7.0,0.9653523244627213,0.0,43.0,0.0,0.0,7.0,7.0
AK-15266300,0.0,5.0,0.9551088642365415,0.0,42.0,0.0,0.0,5.0,5.0
AK-15290000,-0.0625,142.96875,0.18124287372545878,-0.0,42.0,-2.625,-0.146,19.281,16.656
AK-15292000,0.0,16.0,0.7114686851669472,0.0,36.0,0.0,0.0,16.0,16.0
AK-15292700,0.0,19.0,0.425062659407915,0.0,42.0,0.0,0.0,19.0,19.0
AK-15302000,0.0,5.0,0.8294562390181524,0.0,31.0,0.0,0.0,5.0,5.0
AK-15304000,0.0,8.0,0.6964556100206161,0.0,39.0,0.0,0.0,8.0,8.0
AK-15356000,0.0,9.0,0.30066173628305526,0.0,42.0,0.0,0.0,9.0,9.0
AK-15484000,0.0,16.0,0.9654107053383059,0.0,43.0,0.0,0.0,16.0,16.0
AK-15493000,0.0,16.0,0.5859108198593754,0.0,40.0,0.0,0.0,16.0,16.0
AK-15511000,-0.03125,75.953125,0.5860571901892142,-0.0,40.0,-1.312,-0.098,14.109,12.797
AK-15514000,0.0,12.0,0.48594308916379747,0.0,42.0,0.0,0.0,12.0,12.0
AK-15515500,0.0,10.0,0.7359506157098288,0.0,42.0,0.0,0.0,10.0,10.0
