,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.000872370870870869,-1.7110413708708672,0.11044599236405395,0.0,41.0,0.037,0.523,0.015,0.052
01-02,0.0009403854166666665,-1.8430404479166664,0.10534105856467724,0.0,41.0,0.039,0.542,0.018,0.057
01-03,0.0014772053140096595,-2.910483422705309,0.008174287438533767,3.0,41.0,0.062,0.835,0.013,0.075
01-04,0.0014947341269841272,-2.9398635198412704,0.0032013542484932156,3.0,41.0,0.063,0.838,0.018,0.081
01-05,0.0014889659090909042,-2.919842852272718,0.0025476987274066776,3.0,41.0,0.062,0.794,0.027,0.089
01-06,0.0015034375,-2.9657515625,0.00535942451005833,3.0,41.0,0.063,0.819,0.01,0.073
01-07,0.001836423913043477,-3.6229014021739103,0.0018656469254423325,3.0,41.0,0.078,1.055,0.011,0.089
01-08,0.0019238282828282775,-3.791962737373727,0.0025476987274066776,3.0,41.0,0.081,1.038,0.015,0.096
01-09,0.0018583666666666695,-3.6582749666666725,0.003451102206067036,3.0,41.0,0.078,0.956,0.019,0.097
01-10,0.0017333750000000003,-3.4197366250000005,0.0025476987274066776,3.0,41.0,0.072,0.879,0.011,0.083
01-11,0.001835338235294118,-3.6179011323529418,0.0012494839330503549,3.0,41.0,0.077,0.96,0.014,0.091
01-12,0.0017861653846153844,-3.5071526038461536,0.01002752644631788,2.0,41.0,0.075,0.922,0.028,0.103
01-13,0.0018120085714285693,-3.56560513428571,0.004004519102657644,3.0,41.0,0.076,0.934,0.02,0.096
01-14,0.0019904333333333334,-3.9188802333333332,0.0029681843036870603,3.0,41.0,0.084,1.025,0.02,0.104
01-15,0.0019322148692810458,-3.7971245236928106,0.02041912985816552,2.0,41.0,0.081,0.977,0.027,0.108
01-16,0.0019461477832512317,-3.828089418719212,0.03299539466933643,2.0,41.0,0.082,0.96,0.023,0.105
01-17,0.002264,-4.469136000000001,0.015875547141379176,2.0,41.0,0.095,1.023,0.011,0.106
01-18,0.002303619999999998,-4.539846379999997,0.02041912985816552,2.0,41.0,0.097,1.064,0.019,0.116
01-19,0.002415817708333332,-4.76695959895833,0.006633762413644773,3.0,41.0,0.101,1.116,0.014,0.115
01-20,0.0022640000000000086,-4.462061000000017,0.00535942451005833,3.0,41.0,0.095,1.089,0.018,0.113
01-21,0.0022060243055555522,-4.3504125868055485,0.003451102206067036,3.0,41.0,0.093,1.047,0.015,0.108
01-22,0.0020982230392156834,-4.136332855392151,0.008174287438533767,3.0,41.0,0.088,0.974,0.016,0.104
01-23,0.002020620000000002,-3.982619380000004,0.008754818603433856,3.0,41.0,0.085,0.962,0.016,0.101
01-24,0.002166678733031671,-4.26893078733031,0.0012494839330503549,3.0,41.0,0.091,1.04,0.019,0.11
01-25,0.002419957215836526,-4.766744474457216,0.0010605886153989275,3.0,41.0,0.102,1.146,0.022,0.124
01-26,0.0027629586693548383,-5.446744380040322,0.000826253158582535,3.0,41.0,0.116,1.289,0.021,0.137
01-27,0.0026181041041041025,-5.1628401041041005,0.000826253158582535,3.0,41.0,0.11,1.215,0.018,0.128
01-28,0.002519986363636358,-4.95821274090908,0.002750610106765361,3.0,41.0,0.106,1.188,0.029,0.135
01-29,0.002502977777777778,-4.929872577777778,0.006181536876492144,3.0,41.0,0.105,1.15,0.024,0.129
