,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.060602428571428585,-119.16988500000002,0.15829432695339385,0.0,33.0,2.546,0.638,0.762,3.308
01-02,0.058630217391304335,-115.38814369565215,0.2001586151353414,0.0,33.0,2.463,0.694,0.641,3.104
01-03,0.05336053113553113,-104.3883596153846,0.11571975521880828,0.0,33.0,2.241,0.678,1.212,3.453
01-04,0.053298333333333336,-104.26427500000001,0.22389580114431484,0.0,33.0,2.239,0.722,1.213,3.452
01-05,0.034526,-66.73706,0.3386829866956895,0.0,33.0,1.45,0.479,1.59,3.04
01-06,0.03485953571428571,-67.49585375,0.2918511202475407,0.0,33.0,1.464,0.493,1.491,2.955
01-07,0.05540696078431373,-108.5926767647059,0.27725679757119037,0.0,33.0,2.327,0.807,1.058,3.385
01-08,0.03595986666666662,-70.00231399999991,0.2364918152910518,0.0,33.0,1.511,0.549,1.162,2.673
01-09,0.0403275,-79.02138250000002,0.14894602437860582,0.0,33.0,1.693,0.697,0.787,2.48
01-10,0.04077086666666667,-79.956839,0.18900350850385061,0.0,33.0,1.712,0.727,0.729,2.441
01-11,0.047638333333333324,-93.58668499999997,0.17831360778170335,0.0,33.0,2.0,0.795,0.69,2.69
01-12,0.03358940476190475,-65.62699249999999,0.2364918152910518,0.0,33.0,1.411,0.611,0.846,2.257
01-13,0.0316399512987013,-61.62180284090909,0.32256351748255696,0.0,33.0,1.329,0.611,0.994,2.323
01-14,0.030799833333333332,-59.8750175,0.27725679757119037,0.0,33.0,1.293,0.552,1.078,2.371
01-15,0.032612380952380934,-63.669339999999956,0.27725679757119037,0.0,33.0,1.369,0.643,0.871,2.24
01-16,0.029950833333333315,-58.20107249999997,0.355310453336267,0.0,33.0,1.258,0.569,1.072,2.33
01-17,0.03729535714285713,-72.93829749999996,0.3386829866956895,0.0,33.0,1.567,0.625,0.869,2.436
01-18,0.029347099999999994,-56.87493449999999,0.42684260879570113,0.0,33.0,1.233,0.44,1.203,2.436
01-19,0.02679550427350426,-51.923171025641,0.4655488870531288,0.0,33.0,1.126,0.393,1.105,2.231
01-20,0.023216107142857136,-44.827553749999986,0.5703230029200781,0.0,33.0,0.975,0.339,1.117,2.092
01-21,0.018089539682539686,-34.622691666666675,0.5925510100829448,0.0,33.0,0.759,0.253,1.177,1.936
01-22,0.032780833333333315,-63.58939249999997,0.5703230029200781,0.0,33.0,1.377,0.511,1.284,2.661
01-23,0.03773333333333333,-73.45264999999999,0.2631677566593238,0.0,33.0,1.584,0.683,1.222,2.806
01-24,0.04273299999999999,-83.46943499999999,0.15829432695339385,0.0,33.0,1.795,0.823,1.099,2.894
01-25,0.04172931677018635,-81.76140695652177,0.10839945747110935,0.0,33.0,1.753,0.834,0.821,2.574
01-26,0.055796115942028976,-109.5869513043478,0.05363683937977637,1.0,33.0,2.343,1.214,0.834,3.177
01-27,0.052293478260869566,-102.62748913043478,0.06688303453312439,1.0,33.0,2.197,1.238,0.861,3.058
01-28,0.054379538461538465,-106.84577923076924,0.05778505532796996,1.0,33.0,2.284,1.27,0.771,3.055
01-29,0.04886466666666667,-95.81531,0.062196528651478955,1.0,33.0,2.052,0.813,0.888,2.94
01-30,0.04917264822134387,-96.42973320158103,0.15829432695339385,0.0,33.0,2.065,0.81,0.883,2.948
01-31,0.05459412087912088,-107.33047115384616,0.10839945747110935,0.0,33.0,2.293,1.009,0.711,3.004
02-01,0.06535278571428572,-128.82513750000004,0.05778505532796996,1.0,33.0,2.745,1.312,0.508,3.253
02-02,0.05506014705882349,-108.42999338235286,0.03944736533784576,2.0,33.0,2.313,1.153,0.534,2.847
02-03,0.06659933333333333,-131.47897,0.05363683937977637,1.0,33.0,2.797,1.356,0.321,3.118
02-04,0.06908529411764708,-136.5205317647059,0.05778505532796996,1.0,33.0,2.902,1.238,0.199,3.101
02-05,0.060137499999999934,-118.63006249999987,0.12342316732733916,0.0,33.0,2.526,1.121,0.382,2.908
02-06,0.06447234126984128,-127.06582083333335,0.06688303453312439,1.0,33.0,2.708,1.225,0.525,3.233
02-07,0.059101405555555556,-116.32250408333333,0.07712890370635717,1.0,33.0,2.482,1.167,0.639,3.121
02-08,0.05366588628762541,-105.73334314381269,0.14002518868117475,0.0,33.0,2.254,0.961,0.471,2.725
02-09,0.04396240942028985,-86.45980679347825,0.13152122240591746,0.0,33.0,1.846,0.713,0.542,2.388
02-10,0.03434590909090909,-67.05980863636363,0.2001586151353414,0.0,33.0,1.442,0.378,0.911,2.353
02-11,0.036941607142857144,-72.04295625,0.2918511202475407,0.0,33.0,1.552,0.412,1.064,2.616
02-12,0.03622400000000002,-70.80377000000004,0.355310453336267,0.0,33.0,1.521,0.598,0.884,2.405
02-13,0.028299999999999995,-54.78879999999999,0.42684260879570113,0.0,33.0,1.189,0.507,1.217,2.406
02-14,0.023652118055555553,-45.64079552083333,0.355310453336267,0.0,33.0,0.993,0.307,1.167,2.16
02-15,0.02016375,-38.415481250000006,0.5925510100829448,0.0,33.0,0.846,0.215,1.489,2.335
02-16,0.027309499999999994,-52.75898249999999,0.5270983110287553,0.0,33.0,1.147,0.239,1.287,2.434
02-17,0.02090340909090909,-39.89110113636364,0.7827940862749598,0.0,33.0,0.878,0.142,1.477,2.355
02-18,-0.0015192631578947334,4.7713799999999935,0.883962377036416,-0.0,33.0,-0.064,-0.01,1.765,1.701
02-19,-0.006402875000000002,14.669835625000005,0.5061307168657696,-0.0,33.0,-0.269,-0.038,1.999,1.73
02-20,0.004009166666666666,-5.901257499999999,0.5270983110287553,0.0,33.0,0.168,0.021,2.033,2.201
02-21,-0.015825988888888885,35.36504783333333,0.8330324989520455,-0.0,33.0,-0.664,-0.072,4.045,3.381
02-22,-0.05641688235294118,116.65518029411766,0.27725679757119037,-0.0,33.0,-2.369,-0.264,5.006,2.637
02-23,-0.028428636363636385,60.705429545454585,0.5270983110287553,-0.0,33.0,-1.194,-0.146,4.445,3.251
02-24,-0.015325538461538465,34.45154923076924,0.6151681449180015,-0.0,33.0,-0.643,-0.09,4.122,3.479
02-25,0.0015146652173913058,0.4874428913043447,0.54850039361213,0.0,33.0,0.064,0.011,3.485,3.549
02-26,0.0023911449275362314,-1.4309341304347813,0.6151681449180015,0.0,33.0,0.101,0.02,3.301,3.402
02-27,-0.002891521739130434,9.589085869565217,0.8078142165841911,-0.0,33.0,-0.122,-0.025,3.867,3.745
02-28,0.01280575,-21.78357125,0.7827940862749598,0.0,33.0,0.538,0.098,3.559,4.097
03-01,0.006237791666666675,-9.048394375000017,0.883962377036416,0.0,33.0,0.262,0.047,3.296,3.558
03-02,0.01852945701357466,-33.202366742081445,0.9353765292166933,0.0,33.0,0.779,0.125,3.467,4.246
03-03,-0.00596114102564103,16.165776346153855,0.5703230029200781,-0.0,33.0,-0.251,-0.035,4.369,4.118
03-04,-0.017120269565217387,38.51313778260869,0.8078142165841911,-0.0,33.0,-0.719,-0.098,4.632,3.913
03-05,-0.04608857142857144,96.3049,0.5925510100829448,-0.0,33.0,-1.936,-0.302,5.096,3.16
03-06,-0.031332142857142906,67.0073250000001,0.757996646747342,-0.0,33.0,-1.316,-0.196,5.001,3.685
03-07,-0.027946249999999895,60.36566874999979,0.757996646747342,-0.0,33.0,-1.174,-0.156,5.06,3.886
03-08,-0.015055218855218851,34.87446161616161,0.7334457521953335,-0.0,33.0,-0.632,-0.079,5.08,4.448
03-09,0.011104673913043511,-17.371124456521805,1.0,0.0,33.0,0.466,0.046,4.605,5.071
03-10,0.012356797235023052,-18.991810483870992,0.8584237820523384,0.0,33.0,0.519,0.046,5.462,5.981
03-11,0.054754347826086944,-102.92402391304346,0.883962377036416,0.0,33.0,2.3,0.187,5.435,7.735
03-12,0.020176851851851786,-33.48911944444431,1.0,0.0,33.0,0.847,0.061,6.441,7.288
